address,category,date,dayofweek,descript,incidntnum,location,pddistrict,pdid,resolution,time,x,y
MASON ST / SACRAMENTO ST,NON-CRIMINAL,2018-03-05T00:00:00.000,Monday,LOST PROPERTY,180172157,"{u'type': u'Point', u'coordinates': [-122.411010975, 37.7927615798]}",CENTRAL,18017215771000,NONE,10:45,-122.41101097502387,37.7927615798328
KEARNY ST / BAY ST,LARCENY/THEFT,2018-03-08T00:00:00.000,Thursday,PETTY THEFT FROM LOCKED AUTO,180180285,"{u'type': u'Point', u'coordinates': [-122.407149305, 37.8064267317]}",CENTRAL,18018028506243,NONE,18:00,-122.40714930465734,37.80642673167898
CHESTNUT ST / LEAVENWORTH ST,WARRANTS,2018-03-05T00:00:00.000,Monday,WARRANT ARREST,180173939,"{u'type': u'Point', u'coordinates': [-122.418153513, 37.8031360312]}",CENTRAL,18017393963010,"ARREST, BOOKED",19:30,-122.41815351339596,37.80313603125008
THE EMBARCADERONORTH ST / GREEN ST,DRIVING UNDER THE INFLUENCE,2018-03-08T00:00:00.000,Thursday,DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL,180180047,"{u'type': u'Point', u'coordinates': [-122.398861971, 37.8007809996]}",CENTRAL,18018004765050,"ARREST, BOOKED",19:55,-122.39886197111295,37.80078099960368
200 Block of SANSOME ST,ROBBERY,2018-03-06T00:00:00.000,Tuesday,ROBBERY OF A CHAIN STORE WITH BODILY FORCE,180173252,"{u'type': u'Point', u'coordinates': [-122.401099901, 37.7925847438]}",CENTRAL,18017325203044,NONE,08:28,-122.40109990120054,37.79258474375226
900 Block of FILBERT ST,ROBBERY,2018-03-03T00:00:00.000,Saturday,"ROBBERY ON THE STREET, STRONGARM",180166809,"{u'type': u'Point', u'coordinates': [-122.415398698, 37.8005616151]}",CENTRAL,18016680903014,NONE,17:10,-122.41539869771361,37.80056161514385
1700 Block of HYDE ST,BURGLARY,2018-03-06T00:00:00.000,Tuesday,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",180175537,"{u'type': u'Point', u'coordinates': [-122.418635062, 37.7968060989]}",CENTRAL,18017553705011,NONE,21:00,-122.41863506190562,37.796806098860266
LEAVENWORTH ST / CHESTNUT ST,LARCENY/THEFT,2018-03-05T00:00:00.000,Monday,PETTY THEFT FROM LOCKED AUTO,180171256,"{u'type': u'Point', u'coordinates': [-122.418153513, 37.8031360312]}",CENTRAL,18017125606243,NONE,11:30,-122.41815351339596,37.80313603125008
0 Block of CAMPTON PL,FRAUD,2018-03-03T00:00:00.000,Saturday,"CREDIT CARD, THEFT BY USE OF",180169239,"{u'type': u'Point', u'coordinates': [-122.406096298, 37.7890234705]}",CENTRAL,18016923909320,NONE,23:00,-122.40609629777221,37.78902347049032
100 Block of BAY ST,NON-CRIMINAL,2018-03-05T00:00:00.000,Monday,"AIDED CASE, MENTAL DISTURBED",180171494,"{u'type': u'Point', u'coordinates': [-122.408337389, 37.8062216125]}",CENTRAL,18017149464020,NONE,11:35,-122.4083373885086,37.80622161247849
0 Block of KEARNY ST,LARCENY/THEFT,2018-03-07T00:00:00.000,Wednesday,GRAND THEFT PICKPOCKET,180176046,"{u'type': u'Point', u'coordinates': [-122.403402403, 37.7878609789]}",CENTRAL,18017604606113,NONE,09:55,-122.40340240264193,37.78786097889809
CALIFORNIA ST / MASON ST,OTHER OFFENSES,2018-03-08T00:00:00.000,Thursday,TRAFFIC VIOLATION,180179335,"{u'type': u'Point', u'coordinates': [-122.410820939, 37.7918334597]}",CENTRAL,18017933565015,"ARREST, BOOKED",15:00,-122.41082093944749,37.791833459723215
400 Block of JEFFERSON ST,DISORDERLY CONDUCT,2018-03-08T00:00:00.000,Thursday,DISTURBING THE PEACE,180178810,"{u'type': u'Point', u'coordinates': [-122.419919493, 37.8076403512]}",CENTRAL,18017881019022,"ARREST, BOOKED",10:00,-122.4199194933415,37.80764035119069
1200 Block of LEAVENWORTH ST,VANDALISM,2018-03-04T00:00:00.000,Sunday,"MALICIOUS MISCHIEF, BREAKING WINDOWS",180172113,"{u'type': u'Point', u'coordinates': [-122.415957961, 37.7925903637]}",CENTRAL,18017211328100,NONE,21:00,-122.41595796127527,37.7925903637175
CHESTNUT ST / LEAVENWORTH ST,VEHICLE THEFT,2018-03-05T00:00:00.000,Monday,STOLEN AUTOMOBILE,180173939,"{u'type': u'Point', u'coordinates': [-122.418153513, 37.8031360312]}",CENTRAL,18017393907021,"ARREST, BOOKED",19:30,-122.41815351339596,37.80313603125008
400 Block of VALLEJO ST,OTHER OFFENSES,2018-03-06T00:00:00.000,Tuesday,TAMPERING WITH A VEHICLE,180172969,"{u'type': u'Point', u'coordinates': [-122.404353887, 37.7991895197]}",CENTRAL,18017296907100,NONE,02:47,-122.40435388697767,37.799189519741034
900 Block of JACKSON ST,MISSING PERSON,2018-03-06T00:00:00.000,Tuesday,MISSING JUVENILE,180175383,"{u'type': u'Point', u'coordinates': [-122.410501065, 37.7955961514]}",CENTRAL,18017538374010,NONE,23:51,-122.41050106502033,37.79559615136363
BAY ST / POWELL ST,ASSAULT,2018-03-05T00:00:00.000,Monday,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,180171745,"{u'type': u'Point', u'coordinates': [-122.411953084, 37.8058242949]}",CENTRAL,18017174504013,NONE,16:00,-122.41195308361146,37.80582429492737
300 Block of POST ST,LARCENY/THEFT,2018-03-06T00:00:00.000,Tuesday,GRAND THEFT FROM LOCKED AUTO,180174244,"{u'type': u'Point', u'coordinates': [-122.407591091, 37.7883401187]}",CENTRAL,18017424406244,NONE,13:16,-122.40759109107344,37.78834011871014
100 Block of BATTERY ST,SUSPICIOUS OCC,2018-03-08T00:00:00.000,Thursday,SUSPICIOUS OCCURRENCE,180179959,"{u'type': u'Point', u'coordinates': [-122.399931233, 37.7927338104]}",CENTRAL,18017995964070,NONE,16:48,-122.39993123300054,37.79273381039025
HYDE ST / POST ST,SUSPICIOUS OCC,2018-03-06T00:00:00.000,Tuesday,SUSPICIOUS ACT TOWARDS FEMALE,180178569,"{u'type': u'Point', u'coordinates': [-122.41664237, 37.7872450378]}",CENTRAL,18017856964060,NONE,00:01,-122.41664237000528,37.787245037814955
1000 Block of SANSOME ST,ASSAULT,2018-03-05T00:00:00.000,Monday,FALSE IMPRISONMENT,180172389,"{u'type': u'Point', u'coordinates': [-122.402582536, 37.7998449681]}",CENTRAL,18017238904170,NONE,05:45,-122.40258253649695,37.799844968140135
POWELL ST / JOHN ST,WARRANTS,2018-03-05T00:00:00.000,Monday,ENROUTE TO U.S. MARSHALL,180171591,"{u'type': u'Point', u'coordinates': [-122.409991545, 37.7960578963]}",CENTRAL,18017159162010,"ARREST, BOOKED",14:48,-122.4099915447522,37.79605789631763
NORTHPOINT ST / MASON ST,LARCENY/THEFT,2018-03-07T00:00:00.000,Wednesday,GRAND THEFT FROM LOCKED AUTO,180176422,"{u'type': u'Point', u'coordinates': [-122.413789467, 37.8065526529]}",CENTRAL,18017642206244,NONE,10:30,-122.41378946743657,37.80655265287076
700 Block of SUTTER ST,LARCENY/THEFT,2018-03-05T00:00:00.000,Monday,GRAND THEFT FROM LOCKED AUTO,180170167,"{u'type': u'Point', u'coordinates': [-122.412718545, 37.7886466256]}",CENTRAL,18017016706244,NONE,00:55,-122.41271854455478,37.78864662556724
MASON ST / UNION ST,NON-CRIMINAL,2018-03-07T00:00:00.000,Wednesday,FOUND PROPERTY,180176240,"{u'type': u'Point', u'coordinates': [-122.412475493, 37.8000308579]}",CENTRAL,18017624072000,NONE,11:30,-122.4124754932616,37.80003085792159
STOCKTON ST / SUTTER ST,SECONDARY CODES,2018-03-05T00:00:00.000,Monday,DOMESTIC VIOLENCE,180170480,"{u'type': u'Point', u'coordinates': [-122.406958661, 37.789434763]}",CENTRAL,18017048015200,NONE,04:30,-122.40695866060227,37.78943476300404
400 Block of DAVIS CT,BURGLARY,2018-03-05T00:00:00.000,Monday,"BURGLARY, UNLAWFUL ENTRY",180177533,"{u'type': u'Point', u'coordinates': [-122.398187664, 37.7967148854]}",CENTRAL,18017753305073,NONE,05:15,-122.39818766428078,37.79671488539268
LOMBARD ST / POWELL ST,DRIVING UNDER THE INFLUENCE,2018-03-04T00:00:00.000,Sunday,DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL,180168231,"{u'type': u'Point', u'coordinates': [-122.411393096, 37.8030342847]}",CENTRAL,18016823165050,"ARREST, BOOKED",09:25,-122.41139309574595,37.80303428467734
1600 Block of THE EMBARCADERONORTH ST,WARRANTS,2018-03-07T00:00:00.000,Wednesday,ENROUTE TO OUTSIDE JURISDICTION,180175521,"{u'type': u'Point', u'coordinates': [-122.410774214, 37.8084350176]}",CENTRAL,18017552162050,"ARREST, BOOKED",04:23,-122.4107742143754,37.80843501758691
500 Block of FRANCISCO ST,LARCENY/THEFT,2018-02-25T00:00:00.000,Sunday,PETTY THEFT BICYCLE,180168372,"{u'type': u'Point', u'coordinates': [-122.414266775, 37.8046348825]}",CENTRAL,18016837206312,NONE,18:00,-122.41426677512023,37.804634882547596
BAY ST / THE EMBARCADERONORTH ST,LARCENY/THEFT,2018-03-04T00:00:00.000,Sunday,GRAND THEFT FROM LOCKED AUTO,180169392,"{u'type': u'Point', u'coordinates': [-122.405565073, 37.8066171531]}",CENTRAL,18016939206244,NONE,11:00,-122.40556507280961,37.806617153097136
900 Block of POST ST,ASSAULT,2018-03-05T00:00:00.000,Monday,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,180172696,"{u'type': u'Point', u'coordinates': [-122.417641343, 37.787173525]}",CENTRAL,18017269604013,NONE,22:00,-122.41764134265343,37.7871735250079
400 Block of JEFFERSON ST,SECONDARY CODES,2018-03-08T00:00:00.000,Thursday,PREJUDICE-BASED INCIDENT,180178810,"{u'type': u'Point', u'coordinates': [-122.419919493, 37.8076403512]}",CENTRAL,18017881015300,"ARREST, BOOKED",10:00,-122.4199194933415,37.80764035119069
BUSH ST / GRANT AV,ROBBERY,2018-03-07T00:00:00.000,Wednesday,ATTEMPTED ROBBERY ON THE STREET WITH BODILY FORCE,180176795,"{u'type': u'Point', u'coordinates': [-122.405575414, 37.790564127]}",CENTRAL,18017679503414,NONE,14:08,-122.4055754143102,37.79056412701314
CHESTNUT ST / LEAVENWORTH ST,OTHER OFFENSES,2018-03-05T00:00:00.000,Monday,TRAFFIC VIOLATION ARREST,180173939,"{u'type': u'Point', u'coordinates': [-122.418153513, 37.8031360312]}",CENTRAL,18017393965010,"ARREST, BOOKED",19:30,-122.41815351339596,37.80313603125008
THE EMBARCADERONORTH ST / GREEN ST,OTHER OFFENSES,2018-03-08T00:00:00.000,Thursday,"TRAFFIC COLLISION, HIT & RUN, INJURY",180180047,"{u'type': u'Point', u'coordinates': [-122.398861971, 37.8007809996]}",CENTRAL,18018004768069,"ARREST, BOOKED",19:55,-122.39886197111295,37.80078099960368
900 Block of MASON ST,ASSAULT,2018-03-08T00:00:00.000,Thursday,BATTERY,180178246,"{u'type': u'Point', u'coordinates': [-122.410845624, 37.7923158748]}",CENTRAL,18017824604134,NONE,05:00,-122.41084562422678,37.79231587476473
POWELL ST / THE EMBARCADERONORTH ST,LARCENY/THEFT,2018-03-03T00:00:00.000,Saturday,GRAND THEFT FROM LOCKED AUTO,180167302,"{u'type': u'Point', u'coordinates': [-122.41252724, 37.8086250596]}",CENTRAL,18016730206244,NONE,17:00,-122.41252723989157,37.80862505962571
500 Block of BATTERY ST,ASSAULT,2018-03-05T00:00:00.000,Monday,BATTERY,180172038,"{u'type': u'Point', u'coordinates': [-122.400517101, 37.7963438995]}",CENTRAL,18017203804134,"ARREST, BOOKED",17:13,-122.40051710059588,37.79634389945833
1400 Block of THE EMBARCADERONORTH ST,LARCENY/THEFT,2018-03-05T00:00:00.000,Monday,GRAND THEFT FROM LOCKED AUTO,180172715,"{u'type': u'Point', u'coordinates': [-122.406429382, 37.8071368068]}",CENTRAL,18017271506244,NONE,19:00,-122.40642938209848,37.807136806848796
100 Block of SACRAMENTO ST,LARCENY/THEFT,2018-03-08T00:00:00.000,Thursday,PETTY THEFT SHOPLIFTING,180179216,"{u'type': u'Point', u'coordinates': [-122.397213669, 37.7945638655]}",CENTRAL,18017921606362,NONE,13:45,-122.39721366867971,37.79456386548463
1000 Block of UNION ST,ASSAULT,2018-03-06T00:00:00.000,Tuesday,INFLICT INJURY ON COHABITEE,180175333,"{u'type': u'Point', u'coordinates': [-122.416137154, 37.7996251251]}",CENTRAL,18017533315040,"ARREST, BOOKED",23:45,-122.41613715384649,37.79962512507191
700 Block of VALLEJO ST,NON-CRIMINAL,2018-03-07T00:00:00.000,Wednesday,FOUND PROPERTY,180176983,"{u'type': u'Point', u'coordinates': [-122.409791662, 37.798508348]}",CENTRAL,18017698372000,NONE,13:00,-122.40979166229266,37.79850834804346
1000 Block of SANSOME ST,ASSAULT,2018-03-05T00:00:00.000,Monday,AGGRAVATED ASSAULT WITH BODILY FORCE,180172389,"{u'type': u'Point', u'coordinates': [-122.402582536, 37.7998449681]}",CENTRAL,18017238904014,NONE,05:45,-122.40258253649695,37.799844968140135
600 Block of BUSH ST,NON-CRIMINAL,2018-03-03T00:00:00.000,Saturday,TURNED IN GUN,180167136,"{u'type': u'Point', u'coordinates': [-122.40771134, 37.7903508767]}",CENTRAL,18016713673010,"ARREST, BOOKED",20:25,-122.40771134028591,37.79035087666992
400 Block of STOCKTON ST,TRESPASS,2018-03-08T00:00:00.000,Thursday,TRESPASSING,180178412,"{u'type': u'Point', u'coordinates': [-122.406977564, 37.7899181017]}",CENTRAL,18017841227195,NONE,08:45,-122.40697756369151,37.789918101685956
300 Block of BAY ST,LARCENY/THEFT,2018-03-06T00:00:00.000,Tuesday,GRAND THEFT FROM LOCKED AUTO,180174517,"{u'type': u'Point', u'coordinates': [-122.412803753, 37.8057739876]}",CENTRAL,18017451706244,NONE,11:00,-122.41280375300019,37.80577398756964
700 Block of VALLEJO ST,SUSPICIOUS OCC,2018-02-28T00:00:00.000,Wednesday,SUSPICIOUS OCCURRENCE,180175543,"{u'type': u'Point', u'coordinates': [-122.409791662, 37.798508348]}",CENTRAL,18017554364070,NONE,08:40,-122.40979166229266,37.79850834804346
2200 Block of STOCKTON ST,LARCENY/THEFT,2018-03-05T00:00:00.000,Monday,GRAND THEFT FROM LOCKED AUTO,180171999,"{u'type': u'Point', u'coordinates': [-122.410337614, 37.8065128769]}",CENTRAL,18017199906244,NONE,10:25,-122.41033761357582,37.806512876855145
0 Block of CLAY ST,ASSAULT,2018-03-06T00:00:00.000,Tuesday,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",180175151,"{u'type': u'Point', u'coordinates': [-122.396180948, 37.7955969293]}",CENTRAL,18017515104138,"ARREST, BOOKED",20:00,-122.39618094773668,37.79559692925449
400 Block of JACKSON ST,VANDALISM,2018-03-06T00:00:00.000,Tuesday,"MALICIOUS MISCHIEF, BREAKING WINDOWS",180172997,"{u'type': u'Point', u'coordinates': [-122.403218191, 37.7965081796]}",CENTRAL,18017299728100,NONE,03:52,-122.40321819050472,37.79650817961493
2800 Block of JONES ST,WARRANTS,2018-03-07T00:00:00.000,Wednesday,ENROUTE TO OUTSIDE JURISDICTION,180176450,"{u'type': u'Point', u'coordinates': [-122.417286664, 37.807560424]}",CENTRAL,18017645062050,"ARREST, BOOKED",12:20,-122.41728666358031,37.807560424014376
500 Block of FRANCISCO ST,OTHER OFFENSES,2018-02-28T00:00:00.000,Wednesday,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,180174761,"{u'type': u'Point', u'coordinates': [-122.414266775, 37.8046348825]}",CENTRAL,18017476109029,NONE,00:01,-122.41426677512023,37.804634882547596
700 Block of VALLEJO ST,NON-CRIMINAL,2018-03-03T00:00:00.000,Saturday,FOUND PROPERTY,180166730,"{u'type': u'Point', u'coordinates': [-122.409791662, 37.798508348]}",CENTRAL,18016673072000,NONE,14:30,-122.40979166229266,37.79850834804346
SUTTER ST / POWELL ST,ROBBERY,2018-03-07T00:00:00.000,Wednesday,ROBBERY ON THE STREET WITH A DANGEROUS WEAPON,180175515,"{u'type': u'Point', u'coordinates': [-122.408597387, 37.7892242059]}",CENTRAL,18017551503013,"ARREST, BOOKED",04:40,-122.40859738667685,37.78922420587303
800 Block of PACIFIC AV,ASSAULT,2018-03-03T00:00:00.000,Saturday,THREATS AGAINST LIFE,180167631,"{u'type': u'Point', u'coordinates': [-122.409061067, 37.7966786638]}",CENTRAL,18016763119057,NONE,23:38,-122.40906106711763,37.796678663754676
600 Block of BUSH ST,ASSAULT,2018-03-03T00:00:00.000,Saturday,INFLICT INJURY ON COHABITEE,180167136,"{u'type': u'Point', u'coordinates': [-122.40771134, 37.7903508767]}",CENTRAL,18016713615040,"ARREST, BOOKED",20:25,-122.40771134028591,37.79035087666992
400 Block of DAVIS CT,BURGLARY,2018-03-05T00:00:00.000,Monday,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",180177533,"{u'type': u'Point', u'coordinates': [-122.398187664, 37.7967148854]}",CENTRAL,18017753305013,NONE,05:15,-122.39818766428078,37.79671488539268
POST ST / STOCKTON ST,LARCENY/THEFT,2018-03-08T00:00:00.000,Thursday,GRAND THEFT FROM PERSON,180179341,"{u'type': u'Point', u'coordinates': [-122.406775392, 37.7884982866]}",CENTRAL,18017934106153,NONE,14:00,-122.40677539239205,37.78849828661477
2800 Block of TAYLOR ST,NON-CRIMINAL,2018-03-03T00:00:00.000,Saturday,AIDED CASE,180168388,"{u'type': u'Point', u'coordinates': [-122.415923448, 37.8085905137]}",CENTRAL,18016838851040,NONE,23:00,-122.41592344824247,37.80859051371021
0 Block of CAMPTON PL,LARCENY/THEFT,2018-03-03T00:00:00.000,Saturday,GRAND THEFT PICKPOCKET,180169239,"{u'type': u'Point', u'coordinates': [-122.406096298, 37.7890234705]}",CENTRAL,18016923906113,NONE,23:00,-122.40609629777221,37.78902347049032
LOMBARD ST / HYDE ST,ROBBERY,2018-03-06T00:00:00.000,Tuesday,"ROBBERY ON THE STREET, STRONGARM",180175123,"{u'type': u'Point', u'coordinates': [-122.41961611, 37.8019942438]}",CENTRAL,18017512303014,NONE,21:25,-122.41961610967128,37.801994243804934
BAY ST / POWELL ST,OTHER OFFENSES,2018-03-05T00:00:00.000,Monday,"TRAFFIC COLLISION, HIT & RUN, INJURY",180171745,"{u'type': u'Point', u'coordinates': [-122.411953084, 37.8058242949]}",CENTRAL,18017174568069,NONE,16:00,-122.41195308361146,37.80582429492737
BEACH ST / POWELL ST,SECONDARY CODES,2018-03-07T00:00:00.000,Wednesday,JUVENILE INVOLVED,180176438,"{u'type': u'Point', u'coordinates': [-122.412333472, 37.8076887635]}",CENTRAL,18017643815500,JUVENILE BOOKED,10:38,-122.41233347161683,37.80768876347559
900 Block of NORTHPOINT ST,BURGLARY,2018-02-19T00:00:00.000,Monday,"BURGLARY, UNLAWFUL ENTRY",180170123,"{u'type': u'Point', u'coordinates': [-122.42285772, 37.8054440414]}",CENTRAL,18017012305073,NONE,07:48,-122.42285771955805,37.805444041394416
900 Block of NORTHPOINT ST,NON-CRIMINAL,2018-03-05T00:00:00.000,Monday,"AIDED CASE, MENTAL DISTURBED",180171165,"{u'type': u'Point', u'coordinates': [-122.42285772, 37.8054440414]}",CENTRAL,18017116564020,NONE,12:10,-122.42285771955805,37.805444041394416
100 Block of JACKSON ST,ROBBERY,2018-03-06T00:00:00.000,Tuesday,ROBBERY OF A COMMERCIAL ESTABLISHMENT W/ A KNIFE,180175236,"{u'type': u'Point', u'coordinates': [-122.398919478, 37.7969535745]}",CENTRAL,18017523603022,NONE,22:41,-122.39891947759557,37.79695357446702
900 Block of JACKSON ST,PROSTITUTION,2018-03-06T00:00:00.000,Tuesday,HUMAN TRAFFICKING,180175383,"{u'type': u'Point', u'coordinates': [-122.410501065, 37.7955961514]}",CENTRAL,18017538313045,NONE,23:51,-122.41050106502033,37.79559615136363
STOCKTON ST / CLAY ST,LARCENY/THEFT,2018-03-07T00:00:00.000,Wednesday,GRAND THEFT PICKPOCKET,180177618,"{u'type': u'Point', u'coordinates': [-122.407904731, 37.7940589735]}",CENTRAL,18017761806112,NONE,16:35,-122.40790473052203,37.794058973502125
CHESTNUT ST / LEAVENWORTH ST,OTHER OFFENSES,2018-03-05T00:00:00.000,Monday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",180173939,"{u'type': u'Point', u'coordinates': [-122.418153513, 37.8031360312]}",CENTRAL,18017393965016,"ARREST, BOOKED",19:30,-122.41815351339596,37.80313603125008
1600 Block of THE EMBARCADERONORTH ST,TRESPASS,2018-03-07T00:00:00.000,Wednesday,TRESPASSING,180175521,"{u'type': u'Point', u'coordinates': [-122.410774214, 37.8084350176]}",CENTRAL,18017552127195,"ARREST, BOOKED",04:23,-122.4107742143754,37.80843501758691
600 Block of BROADWAY ST,LARCENY/THEFT,2018-03-03T00:00:00.000,Saturday,PETTY THEFT FROM LOCKED AUTO,180167437,"{u'type': u'Point', u'coordinates': [-122.407822401, 37.7976687726]}",CENTRAL,18016743706243,NONE,14:00,-122.40782240108327,37.79766877257758
500 Block of MASON ST,VANDALISM,2018-03-06T00:00:00.000,Tuesday,"MALICIOUS MISCHIEF, VANDALISM",180175656,"{u'type': u'Point', u'coordinates': [-122.410083096, 37.788566772]}",CENTRAL,18017565628150,NONE,17:00,-122.4100830961906,37.788566771986446
CHESTNUT ST / LEAVENWORTH ST,VEHICLE THEFT,2018-03-05T00:00:00.000,Monday,STOLEN AND RECOVERED VEHICLE,180173939,"{u'type': u'Point', u'coordinates': [-122.418153513, 37.8031360312]}",CENTRAL,18017393907020,"ARREST, BOOKED",19:30,-122.41815351339596,37.80313603125008
400 Block of JEFFERSON ST,ASSAULT,2018-03-08T00:00:00.000,Thursday,THREATS AGAINST LIFE,180178810,"{u'type': u'Point', u'coordinates': [-122.419919493, 37.8076403512]}",CENTRAL,18017881019057,"ARREST, BOOKED",10:00,-122.4199194933415,37.80764035119069
CHESTNUT ST / LEAVENWORTH ST,STOLEN PROPERTY,2018-03-05T00:00:00.000,Monday,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",180173939,"{u'type': u'Point', u'coordinates': [-122.418153513, 37.8031360312]}",CENTRAL,18017393911012,"ARREST, BOOKED",19:30,-122.41815351339596,37.80313603125008
100 Block of POST ST,LARCENY/THEFT,2018-03-05T00:00:00.000,Monday,GRAND THEFT SHOPLIFTING,180171585,"{u'type': u'Point', u'coordinates': [-122.404793642, 37.7888045489]}",CENTRAL,18017158506364,NONE,13:14,-122.4047936419163,37.78880454888901
500 Block of POST ST,LARCENY/THEFT,2018-03-07T00:00:00.000,Wednesday,GRAND THEFT FROM LOCKED AUTO,180175430,"{u'type': u'Point', u'coordinates': [-122.410882826, 37.7879209376]}",CENTRAL,18017543006244,NONE,01:51,-122.41088282555116,37.78792093755329
400 Block of GEARY ST,ASSAULT,2018-03-09T00:00:00.000,Friday,BATTERY,180180536,"{u'type': u'Point', u'coordinates': [-122.410721626, 37.7870966496]}",CENTRAL,18018053604134,NONE,00:29,-122.41072162586977,37.78709664956634
800 Block of KEARNY ST,"SEX OFFENSES, FORCIBLE",2018-02-02T00:00:00.000,Friday,SEXUAL BATTERY,180172072,"{u'type': u'Point', u'coordinates': [-122.404983599, 37.7957863362]}",CENTRAL,18017207204144,NONE,00:01,-122.4049835993498,37.79578633623977
100 Block of JEFFERSON ST,LARCENY/THEFT,2018-03-03T00:00:00.000,Saturday,GRAND THEFT FROM LOCKED AUTO,180167528,"{u'type': u'Point', u'coordinates': [-122.415010033, 37.8083698161]}",CENTRAL,18016752806244,NONE,21:30,-122.4150100329959,37.808369816139106
600 Block of GRANT AV,LARCENY/THEFT,2018-03-03T00:00:00.000,Saturday,GRAND THEFT FROM PERSON,180167192,"{u'type': u'Point', u'coordinates': [-122.405967328, 37.792933]}",CENTRAL,18016719206153,NONE,20:44,-122.40596732763687,37.79293299995715
0 Block of JANSEN ST,ASSAULT,2018-03-04T00:00:00.000,Sunday,INFLICT INJURY ON COHABITEE,180167829,"{u'type': u'Point', u'coordinates': [-122.413836041, 37.8022582724]}",CENTRAL,18016782915040,"ARREST, BOOKED",02:00,-122.41383604146748,37.802258272429704
900 Block of MASON ST,ASSAULT,2018-03-08T00:00:00.000,Thursday,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",180178246,"{u'type': u'Point', u'coordinates': [-122.410845624, 37.7923158748]}",CENTRAL,18017824604138,NONE,05:00,-122.41084562422678,37.79231587476473
TAYLOR ST / PINE ST,NON-CRIMINAL,2018-03-04T00:00:00.000,Sunday,AIDED CASE,180169778,"{u'type': u'Point', u'coordinates': [-122.412269091, 37.790672765]}",CENTRAL,18016977851040,NONE,19:37,-122.41226909105993,37.79067276498863
700 Block of FRANCISCO ST,NON-CRIMINAL,2018-03-08T00:00:00.000,Thursday,FOUND PROPERTY,180180768,"{u'type': u'Point', u'coordinates': [-122.417923459, 37.8041781676]}",CENTRAL,18018076872000,NONE,23:00,-122.4179234590905,37.80417816760462
700 Block of VALLEJO ST,NON-CRIMINAL,2018-03-06T00:00:00.000,Tuesday,LOST PROPERTY,180175985,"{u'type': u'Point', u'coordinates': [-122.409791662, 37.798508348]}",CENTRAL,18017598571000,NONE,12:00,-122.40979166229266,37.79850834804346
100 Block of BAY ST,ASSAULT,2018-03-04T00:00:00.000,Sunday,ELDER ADULT OR DEPENDENT ABUSE (NOT EMBEZZLEMENT OR THEFT),180169245,"{u'type': u'Point', u'coordinates': [-122.409920477, 37.8061326956]}",CENTRAL,18016924515041,NONE,16:00,-122.40992047688057,37.80613269555307
1000 Block of SANSOME ST,ASSAULT,2018-03-05T00:00:00.000,Monday,BATTERY WITH SERIOUS INJURIES,180172389,"{u'type': u'Point', u'coordinates': [-122.402582536, 37.7998449681]}",CENTRAL,18017238904136,NONE,05:45,-122.40258253649695,37.799844968140135
700 Block of FRANCISCO ST,NON-CRIMINAL,2018-03-04T00:00:00.000,Sunday,FOUND PROPERTY,180169477,"{u'type': u'Point', u'coordinates': [-122.417923459, 37.8041781676]}",CENTRAL,18016947772000,NONE,16:00,-122.4179234590905,37.80417816760462
800 Block of STOCKTON ST,NON-CRIMINAL,2018-03-04T00:00:00.000,Sunday,"AIDED CASE, MENTAL DISTURBED",180169079,"{u'type': u'Point', u'coordinates': [-122.40774857, 37.7936363546]}",CENTRAL,18016907964020,NONE,16:23,-122.40774857046647,37.79363635460567
100 Block of THE EMBARCADERONORTH ST,"SEX OFFENSES, FORCIBLE",2018-03-08T00:00:00.000,Thursday,"FORCIBLE RAPE, BODILY FORCE",180180310,"{u'type': u'Point', u'coordinates': [-122.393843973, 37.7953080071]}",CENTRAL,18018031002004,NONE,11:45,-122.3938439729001,37.7953080071145
HYDE ST / LOMBARD ST,LARCENY/THEFT,2018-03-05T00:00:00.000,Monday,PETTY THEFT FROM LOCKED AUTO,180171331,"{u'type': u'Point', u'coordinates': [-122.41961611, 37.8019942438]}",CENTRAL,18017133106242,NONE,10:50,-122.41961610967128,37.801994243804934
600 Block of FILBERT ST,ASSAULT,2017-09-17T00:00:00.000,Sunday,BATTERY,180174642,"{u'type': u'Point', u'coordinates': [-122.410220143, 37.8013225692]}",CENTRAL,18017464204134,NONE,08:45,-122.41022014296566,37.801322569205766
LARKIN ST / GREEN ST,MISSING PERSON,2018-03-04T00:00:00.000,Sunday,MISSING ADULT,180168861,"{u'type': u'Point', u'coordinates': [-122.420503745, 37.7980324907]}",CENTRAL,18016886174000,NONE,14:00,-122.42050374532948,37.798032490709375
