address,category,date,dayofweek,descript,incidntnum,location,pddistrict,pdid,resolution,time,x,y
2000 Block of IRVING ST,VANDALISM,2018-03-14T00:00:00.000,Wednesday,"MALICIOUS MISCHIEF, GRAFFITI",180196436,"{u'type': u'Point', u'coordinates': [-122.479808158, 37.7633885593]}",TARAVAL,18019643628165,NONE,22:30,-122.47980815844207,37.763388559325485
WAWONA ST / 22ND AV,NON-CRIMINAL,2014-10-29T00:00:00.000,Wednesday,FOUND PROPERTY,140915947,"{u'type': u'Point', u'coordinates': [-122.4784975, 37.7373109617]}",TARAVAL,14091594772000,NONE,11:45,-122.478497499558,37.7373109616566
2400 Block of 42ND AV,RUNAWAY,2010-12-26T00:00:00.000,Sunday,RUNAWAY,101192790,"{u'type': u'Point', u'coordinates': [-122.500196577, 37.7410126733]}",TARAVAL,10119279029100,LOCATED,22:30,-122.500196576841,37.7410126733245
19TH AV / EUCALYPTUS DR,ASSAULT,2014-09-07T00:00:00.000,Sunday,BATTERY,140754591,"{u'type': u'Point', u'coordinates': [-122.474855246, 37.7310650253]}",TARAVAL,14075459104134,NONE,18:30,-122.474855245968,37.7310650252983
2400 Block of 47TH AV,ROBBERY,2015-07-16T00:00:00.000,Thursday,ATTEMPTED ROBBERY RESIDENCE WITH BODILY FORCE,150618216,"{u'type': u'Point', u'coordinates': [-122.505693173, 37.7407668363]}",TARAVAL,15061821603454,NONE,08:20,-122.505693172816,37.7407668362612
3200 Block of 20TH AV,LARCENY/THEFT,2013-07-09T00:00:00.000,Tuesday,THEFT OF COMPUTERS OR CELL PHONES,130564667,"{u'type': u'Point', u'coordinates': [-122.475647461, 37.7285280627]}",TARAVAL,13056466706126,NONE,16:30,-122.475647460786,37.7285280627465
WAWONA ST / 37TH AV,WARRANTS,2015-09-06T00:00:00.000,Sunday,ENROUTE TO OUTSIDE JURISDICTION,150781324,"{u'type': u'Point', u'coordinates': [-122.48747105, 37.7369594072]}",TARAVAL,15078132462050,"ARREST, BOOKED",00:03,-122.487471049985,37.7369594071955
2000 Block of 12TH AV,OTHER OFFENSES,2015-08-10T00:00:00.000,Monday,MISCELLANEOUS INVESTIGATION,150700277,"{u'type': u'Point', u'coordinates': [-122.468310271, 37.7499728463]}",TARAVAL,15070027768020,NONE,17:33,-122.468310271448,37.7499728462554
200 Block of WINSTON DR,NON-CRIMINAL,2015-09-05T00:00:00.000,Saturday,LOST PROPERTY,150780069,"{u'type': u'Point', u'coordinates': [-122.477976682, 37.726934635]}",TARAVAL,15078006971000,NONE,13:00,-122.477976682169,37.7269346350353
3700 Block of MORAGA ST,VANDALISM,2015-07-02T00:00:00.000,Thursday,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",150578303,"{u'type': u'Point', u'coordinates': [-122.502867536, 37.7549942739]}",TARAVAL,15057830328160,NONE,23:00,-122.502867536264,37.7549942738744
200 Block of WINSTON DR,OTHER OFFENSES,2013-04-24T00:00:00.000,Wednesday,CONSPIRACY,130336654,"{u'type': u'Point', u'coordinates': [-122.477976682, 37.726934635]}",TARAVAL,13033665426080,NONE,18:53,-122.477976682169,37.7269346350353
700 Block of TARAVAL ST,SUSPICIOUS OCC,2013-08-03T00:00:00.000,Saturday,SUSPICIOUS OCCURRENCE,130641306,"{u'type': u'Point', u'coordinates': [-122.47410271, 37.743174497]}",TARAVAL,13064130664070,NONE,19:25,-122.474102710416,37.7431744969963
1900 Block of 30TH AV,VEHICLE THEFT,2015-08-08T00:00:00.000,Saturday,STOLEN TRUCK,150692715,"{u'type': u'Point', u'coordinates': [-122.487999182, 37.7509076184]}",TARAVAL,15069271507025,NONE,14:00,-122.487999181567,37.7509076184079
1500 Block of 40TH AV,OTHER OFFENSES,2013-07-19T00:00:00.000,Friday,OBSCENE PHONE CALLS(S),130621110,"{u'type': u'Point', u'coordinates': [-122.49936759, 37.757887295]}",TARAVAL,13062111019050,NONE,09:00,-122.499367590387,37.7578872950164
1100 Block of OCEAN AV,WARRANTS,2013-08-01T00:00:00.000,Thursday,WARRANT ARREST,130635478,"{u'type': u'Point', u'coordinates': [-122.455615862, 37.723859012]}",TARAVAL,13063547863010,"ARREST, BOOKED",19:50,-122.455615861538,37.7238590120011
3900 Block of ALEMANY BL,LARCENY/THEFT,2015-08-09T00:00:00.000,Sunday,PETTY THEFT FROM LOCKED AUTO,150696375,"{u'type': u'Point', u'coordinates': [-122.468105305, 37.7109639146]}",TARAVAL,15069637506243,NONE,21:50,-122.468105304613,37.7109639146394
LAKEVIEW AV / CAINE AV,ROBBERY,2013-09-13T00:00:00.000,Friday,"ROBBERY, BODILY FORCE",130770789,"{u'type': u'Point', u'coordinates': [-122.451156678, 37.7165823568]}",TARAVAL,13077078903074,NONE,18:57,-122.451156677724,37.7165823567765
TARAVAL ST / 46TH AV,OTHER OFFENSES,2015-06-12T00:00:00.000,Friday,SPEEDING,150513343,"{u'type': u'Point', u'coordinates': [-122.504618719, 37.7417618186]}",TARAVAL,15051334365030,"ARREST, BOOKED",14:19,-122.504618718594,37.7417618186278
1400 Block of 38TH AV,VANDALISM,2015-08-08T00:00:00.000,Saturday,"MALICIOUS MISCHIEF, VANDALISM",150694062,"{u'type': u'Point', u'coordinates': [-122.497217232, 37.759853958]}",TARAVAL,15069406228150,NONE,20:00,-122.497217231608,37.7598539579998
400 Block of ORIZABA AV,RECOVERED VEHICLE,2015-07-30T00:00:00.000,Thursday,RECOVERED VEHICLE - STOLEN OUTSIDE SF,150662887,"{u'type': u'Point', u'coordinates': [-122.462570457, 37.7179344847]}",TARAVAL,15066288707055,NONE,15:15,-122.462570456545,37.7179344846533
1400 Block of FUNSTON AV,ASSAULT,2013-05-25T00:00:00.000,Saturday,AGGRAVATED ASSAULT WITH BODILY FORCE,130431652,"{u'type': u'Point', u'coordinates': [-122.470329456, 37.7610404424]}",TARAVAL,13043165204014,"ARREST, BOOKED",18:44,-122.470329456449,37.7610404424416
MOUNT VERNON AV / GETZ ST,ROBBERY,2013-07-12T00:00:00.000,Friday,"ROBBERY ON THE STREET, STRONGARM",130572814,"{u'type': u'Point', u'coordinates': [-122.452575423, 37.7200419955]}",TARAVAL,13057281403014,NONE,00:30,-122.45257542292,37.7200419954747
1600 Block of ORTEGA ST,LARCENY/THEFT,2015-09-02T00:00:00.000,Wednesday,PETTY THEFT FROM LOCKED AUTO,150772624,"{u'type': u'Point', u'coordinates': [-122.481179625, 37.752218071]}",TARAVAL,15077262406243,NONE,23:00,-122.481179624813,37.7522180710194
1800 Block of OCEAN AV,LARCENY/THEFT,2015-08-29T00:00:00.000,Saturday,GRAND THEFT FROM A BUILDING,150758351,"{u'type': u'Point', u'coordinates': [-122.46168316, 37.7251897237]}",TARAVAL,15075835106304,NONE,10:00,-122.461683159559,37.7251897236748
2500 Block of 25TH AV,LARCENY/THEFT,2015-06-24T00:00:00.000,Wednesday,PETTY THEFT FROM LOCKED AUTO,150552448,"{u'type': u'Point', u'coordinates': [-122.481991892, 37.7399499345]}",TARAVAL,15055244806243,NONE,18:00,-122.481991891593,37.7399499344871
19TH AV / IRVING ST,OTHER OFFENSES,2015-09-11T00:00:00.000,Friday,MISCELLANEOUS INVESTIGATION,150796743,"{u'type': u'Point', u'coordinates': [-122.477172371, 37.7635584597]}",TARAVAL,15079674368020,NONE,02:21,-122.477172370751,37.763558459678
1800 Block of 21ST AV,SECONDARY CODES,2015-09-17T00:00:00.000,Thursday,DOMESTIC VIOLENCE,150817402,"{u'type': u'Point', u'coordinates': [-122.478618706, 37.7531929151]}",TARAVAL,15081740215200,"ARREST, BOOKED",15:45,-122.478618706027,37.7531929151299
100 Block of CAMBON DR,MISSING PERSON,2015-09-02T00:00:00.000,Wednesday,FOUND PERSON,150781788,"{u'type': u'Point', u'coordinates': [-122.47417099, 37.7166569724]}",TARAVAL,15078178875000,NONE,14:54,-122.474170989826,37.7166569724342
3600 Block of TARAVAL ST,NON-CRIMINAL,2015-08-18T00:00:00.000,Tuesday,FIRE REPORT,150720350,"{u'type': u'Point', u'coordinates': [-122.505162047, 37.7416851422]}",TARAVAL,15072035068000,NONE,10:18,-122.505162046753,37.7416851422034
46TH AV / SANTIAGO ST,ASSAULT,2010-09-06T00:00:00.000,Monday,BATTERY,100822376,"{u'type': u'Point', u'coordinates': [-122.504752446, 37.7436412273]}",TARAVAL,10082237604134,NONE,01:02,-122.504752445534,37.7436412273289
19TH AV / JUDAH ST,ARSON,2013-04-27T00:00:00.000,Saturday,ARSON,130344889,"{u'type': u'Point', u'coordinates': [-122.477012149, 37.7616987104]}",TARAVAL,13034488926030,NONE,15:20,-122.477012148678,37.7616987104058
0 Block of RALSTON ST,OTHER OFFENSES,2010-08-15T00:00:00.000,Sunday,MISCELLANEOUS INVESTIGATION,100749037,"{u'type': u'Point', u'coordinates': [-122.468934405, 37.7135984265]}",TARAVAL,10074903768020,NONE,19:10,-122.468934404761,37.7135984264512
2200 Block of TARAVAL ST,OTHER OFFENSES,2016-05-05T00:00:00.000,Thursday,FALSE EVIDENCE OF VEHICLE REGISTRATION,160369584,"{u'type': u'Point', u'coordinates': [-122.490170247, 37.7424682354]}",TARAVAL,16036958407200,"ARREST, BOOKED",17:56,-122.49017024665066,37.74246823536251
2400 Block of 39TH AV,MISSING PERSON,2018-04-11T00:00:00.000,Wednesday,FOUND PERSON,180269390,"{u'type': u'Point', u'coordinates': [-122.496980322, 37.7411564317]}",TARAVAL,18026939075000,NONE,08:30,-122.49698032171726,37.74115643175037
2600 Block of OCEAN AV,OTHER OFFENSES,2018-04-11T00:00:00.000,Wednesday,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,180268671,"{u'type': u'Point', u'coordinates': [-122.473754992, 37.7318541341]}",TARAVAL,18026867109029,NONE,14:00,-122.47375499171339,37.73185413410898
3000 Block of SAN JOSE AV,TRESPASS,2018-04-11T00:00:00.000,Wednesday,TRESPASSING,180267388,"{u'type': u'Point', u'coordinates': [-122.457441213, 37.7098427795]}",TARAVAL,18026738827195,"ARREST, BOOKED",09:30,-122.45744121276745,37.70984277948227
2400 Block of 39TH AV,MISSING PERSON,2018-04-11T00:00:00.000,Wednesday,MISSING ADULT,180269390,"{u'type': u'Point', u'coordinates': [-122.496980322, 37.7411564317]}",TARAVAL,18026939074000,NONE,08:30,-122.49698032171726,37.74115643175037
200 Block of WESTGATE DR,LARCENY/THEFT,2018-04-11T00:00:00.000,Wednesday,PETTY THEFT OF PROPERTY,186083857,"{u'type': u'Point', u'coordinates': [-122.46445464, 37.7304490537]}",TARAVAL,18608385706372,NONE,15:25,-122.46445463983646,37.73044905373475
3000 Block of TARAVAL ST,WARRANTS,2018-04-11T00:00:00.000,Wednesday,WARRANT ARREST,180268687,"{u'type': u'Point', u'coordinates': [-122.498732153, 37.7419761208]}",TARAVAL,18026868763010,"ARREST, BOOKED",18:08,-122.4987321528936,37.741976120786035
100 Block of FONT BL,BURGLARY,2018-04-11T00:00:00.000,Wednesday,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",180266998,"{u'type': u'Point', u'coordinates': [-122.473644076, 37.7155536667]}",TARAVAL,18026699805013,NONE,00:01,-122.47364407553275,37.7155536666978
1000 Block of GARFIELD ST,SUSPICIOUS OCC,2018-04-11T00:00:00.000,Wednesday,SUSPICIOUS OCCURRENCE,180269986,"{u'type': u'Point', u'coordinates': [-122.472003776, 37.7195829219]}",TARAVAL,18026998664070,NONE,16:17,-122.47200377575317,37.719582921946774
3200 Block of 20TH AV,LARCENY/THEFT,2018-04-11T00:00:00.000,Wednesday,GRAND THEFT FROM LOCKED AUTO,180268546,"{u'type': u'Point', u'coordinates': [-122.475647461, 37.7285280627]}",TARAVAL,18026854606244,NONE,15:15,-122.47564746078615,37.72852806274646
ALEMANY BL / KEMPTON AV,LARCENY/THEFT,2018-04-11T00:00:00.000,Wednesday,GRAND THEFT FROM LOCKED AUTO,186084667,"{u'type': u'Point', u'coordinates': [-122.468425552, 37.7109549222]}",TARAVAL,18608466706244,NONE,18:00,-122.46842555222784,37.710954922154556
3000 Block of TARAVAL ST,TRESPASS,2018-04-11T00:00:00.000,Wednesday,TRESPASSING,180268687,"{u'type': u'Point', u'coordinates': [-122.498732153, 37.7419761208]}",TARAVAL,18026868727195,"ARREST, BOOKED",18:08,-122.4987321528936,37.741976120786035
0 Block of HARDING RD,FRAUD,2018-04-11T00:00:00.000,Wednesday,"CREDIT CARD, THEFT BY USE OF",180267548,"{u'type': u'Point', u'coordinates': [-122.497704324, 37.7247384376]}",TARAVAL,18026754809320,NONE,10:50,-122.49770432370993,37.72473843764251
1200 Block of 17TH AV,ASSAULT,2018-04-11T00:00:00.000,Wednesday,THREATS AGAINST LIFE,180266556,"{u'type': u'Point', u'coordinates': [-122.474981516, 37.7645850677]}",TARAVAL,18026655619057,NONE,01:49,-122.47498151633852,37.7645850676771
IRVING ST / 21ST AV,LARCENY/THEFT,2018-04-11T00:00:00.000,Wednesday,GRAND THEFT FROM UNLOCKED AUTO,186083863,"{u'type': u'Point', u'coordinates': [-122.479266773, 37.763465622]}",TARAVAL,18608386306224,NONE,18:00,-122.47926677307831,37.763465621999785
300 Block of BRIGHT ST,VEHICLE THEFT,2018-04-11T00:00:00.000,Wednesday,STOLEN TRUCK,180270331,"{u'type': u'Point', u'coordinates': [-122.463462539, 37.7170502916]}",TARAVAL,18027033107025,NONE,21:30,-122.46346253925235,37.71705029155772
2600 Block of 28TH AV,MISSING PERSON,2018-04-11T00:00:00.000,Wednesday,MISSING JUVENILE,180267162,"{u'type': u'Point', u'coordinates': [-122.485100622, 37.7382838347]}",TARAVAL,18026716274010,NONE,09:50,-122.48510062151247,37.73828383469711
3000 Block of TARAVAL ST,LARCENY/THEFT,2018-04-11T00:00:00.000,Wednesday,PETTY THEFT FROM A BUILDING,180268687,"{u'type': u'Point', u'coordinates': [-122.498732153, 37.7419761208]}",TARAVAL,18026868706303,"ARREST, BOOKED",18:08,-122.4987321528936,37.741976120786035
0 Block of HARDING RD,LARCENY/THEFT,2018-04-11T00:00:00.000,Wednesday,GRAND THEFT FROM LOCKED AUTO,180267548,"{u'type': u'Point', u'coordinates': [-122.497704324, 37.7247384376]}",TARAVAL,18026754806244,NONE,10:50,-122.49770432370993,37.72473843764251
IRVING ST / 14TH AV,LARCENY/THEFT,2018-04-11T00:00:00.000,Wednesday,GRAND THEFT FROM UNLOCKED AUTO,186083954,"{u'type': u'Point', u'coordinates': [-122.471666676, 37.7637990228]}",TARAVAL,18608395406224,NONE,23:00,-122.47166667577069,37.76379902276079
2300 Block of 35TH AV,BURGLARY,2018-04-11T00:00:00.000,Wednesday,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",180278460,"{u'type': u'Point', u'coordinates': [-122.492831997, 37.7432143492]}",TARAVAL,18027846005043,NONE,17:00,-122.49283199720028,37.743214349217524
0 Block of MARGARET AV,VANDALISM,2018-04-11T00:00:00.000,Wednesday,"MALICIOUS MISCHIEF, BREAKING WINDOWS",180269384,"{u'type': u'Point', u'coordinates': [-122.452187574, 37.7180189135]}",TARAVAL,18026938428100,NONE,22:50,-122.4521875735926,37.718018913539204
WESTPORTAL AV / ULLOA ST,ROBBERY,2018-01-09T00:00:00.000,Tuesday,"ROBBERY, BODILY FORCE",180024752,"{u'type': u'Point', u'coordinates': [-122.465828622, 37.7408907892]}",TARAVAL,18002475203074,"ARREST, BOOKED",23:55,-122.46582862198866,37.74089078923037
WESTPORTAL AV / ULLOA ST,OTHER OFFENSES,2018-01-09T00:00:00.000,Tuesday,CONSPIRACY,180024752,"{u'type': u'Point', u'coordinates': [-122.465828622, 37.7408907892]}",TARAVAL,18002475226080,"ARREST, BOOKED",23:55,-122.46582862198866,37.74089078923037
3200 Block of 20TH AV,ASSAULT,2018-02-27T00:00:00.000,Tuesday,AGGRAVATED ASSAULT WITH BODILY FORCE,180155432,"{u'type': u'Point', u'coordinates': [-122.475647461, 37.7285280627]}",TARAVAL,18015543204014,JUVENILE BOOKED,16:10,-122.47564746078615,37.72852806274646
3200 Block of 20TH AV,ASSAULT,2018-02-27T00:00:00.000,Tuesday,BATTERY WITH SERIOUS INJURIES,180155432,"{u'type': u'Point', u'coordinates': [-122.475647461, 37.7285280627]}",TARAVAL,18015543204136,JUVENILE BOOKED,16:10,-122.47564746078615,37.72852806274646
3200 Block of 20TH AV,DRUG/NARCOTIC,2018-02-27T00:00:00.000,Tuesday,POSSESSION OF MARIJUANA FOR SALES,180155432,"{u'type': u'Point', u'coordinates': [-122.475647461, 37.7285280627]}",TARAVAL,18015543216030,JUVENILE BOOKED,16:10,-122.47564746078615,37.72852806274646
3200 Block of 20TH AV,WARRANTS,2018-02-27T00:00:00.000,Tuesday,WARRANT ARREST,180155432,"{u'type': u'Point', u'coordinates': [-122.475647461, 37.7285280627]}",TARAVAL,18015543263010,JUVENILE BOOKED,16:10,-122.47564746078615,37.72852806274646
3200 Block of 20TH AV,NON-CRIMINAL,2018-02-27T00:00:00.000,Tuesday,SEARCH WARRANT SERVICE,180155432,"{u'type': u'Point', u'coordinates': [-122.475647461, 37.7285280627]}",TARAVAL,18015543275025,JUVENILE BOOKED,16:10,-122.47564746078615,37.72852806274646
3200 Block of 20TH AV,ROBBERY,2018-04-06T00:00:00.000,Friday,"SHOPLIFTING, FORCE AGAINST AGENT",180255963,"{u'type': u'Point', u'coordinates': [-122.475647461, 37.7285280627]}",TARAVAL,18025596303401,"ARREST, BOOKED",20:55,-122.47564746078615,37.72852806274646
3200 Block of 20TH AV,WARRANTS,2018-04-12T00:00:00.000,Thursday,ENROUTE TO OUTSIDE JURISDICTION,180270604,"{u'type': u'Point', u'coordinates': [-122.475647461, 37.7285280627]}",TARAVAL,18027060462050,"ARREST, BOOKED",13:51,-122.47564746078615,37.72852806274646
WESTPORTAL AV / ULLOA ST,ROBBERY,2018-01-09T00:00:00.000,Tuesday,"ROBBERY ON THE STREET, STRONGARM",180024752,"{u'type': u'Point', u'coordinates': [-122.465828622, 37.7408907892]}",TARAVAL,18002475203014,"ARREST, BOOKED",23:55,-122.46582862198866,37.74089078923037
3200 Block of 20TH AV,LARCENY/THEFT,2018-04-12T00:00:00.000,Thursday,PETTY THEFT SHOPLIFTING,180274593,"{u'type': u'Point', u'coordinates': [-122.475647461, 37.7285280627]}",TARAVAL,18027459306362,NONE,14:04,-122.47564746078615,37.72852806274646
1400 Block of FUNSTON AV,LARCENY/THEFT,2018-04-12T00:00:00.000,Thursday,PETTY THEFT OF PROPERTY,186084651,"{u'type': u'Point', u'coordinates': [-122.470329456, 37.7610404424]}",TARAVAL,18608465106372,NONE,15:26,-122.47032945644891,37.76104044244162
200 Block of SADOWA ST,ASSAULT,2018-04-12T00:00:00.000,Thursday,THREATS AGAINST LIFE,180269522,"{u'type': u'Point', u'coordinates': [-122.460832958, 37.7123393549]}",TARAVAL,18026952219057,NONE,03:49,-122.4608329578558,37.71233935490779
100 Block of WESTGATE DR,LARCENY/THEFT,2018-04-12T00:00:00.000,Thursday,GRAND THEFT FROM LOCKED AUTO,186083879,"{u'type': u'Point', u'coordinates': [-122.464892079, 37.7291980047]}",TARAVAL,18608387906244,NONE,11:00,-122.46489207897785,37.729198004670835
2600 Block of 28TH AV,MISSING PERSON,2018-04-12T00:00:00.000,Thursday,MISSING JUVENILE,180269964,"{u'type': u'Point', u'coordinates': [-122.485100622, 37.7382838347]}",TARAVAL,18026996474010,NONE,08:40,-122.48510062151247,37.73828383469711
2300 Block of 19TH AV,ASSAULT,2018-04-12T00:00:00.000,Thursday,BATTERY,180269663,"{u'type': u'Point', u'coordinates': [-122.475834301, 37.7439623218]}",TARAVAL,18026966304134,NONE,07:48,-122.47583430121843,37.74396232182901
0 Block of LOBOS ST,SECONDARY CODES,2018-04-12T00:00:00.000,Thursday,JUVENILE INVOLVED,180277456,"{u'type': u'Point', u'coordinates': [-122.454297931, 37.7148602683]}",TARAVAL,18027745615500,NONE,17:04,-122.45429793089954,37.71486026826873
WESTPORTAL AV / ULLOA ST,WARRANTS,2018-01-09T00:00:00.000,Tuesday,ENROUTE TO OUTSIDE JURISDICTION,180024752,"{u'type': u'Point', u'coordinates': [-122.465828622, 37.7408907892]}",TARAVAL,18002475262050,"ARREST, BOOKED",23:55,-122.46582862198866,37.74089078923037
KIRKHAM ST / 19TH AV,LARCENY/THEFT,2018-04-12T00:00:00.000,Thursday,PETTY THEFT OF PROPERTY,186085035,"{u'type': u'Point', u'coordinates': [-122.476813745, 37.7598341069]}",TARAVAL,18608503506372,NONE,13:00,-122.47681374528759,37.759834106936474
3200 Block of 20TH AV,LIQUOR LAWS,2018-04-12T00:00:00.000,Thursday,CONSUMING ALCOHOL IN PUBLIC VIEW,180270604,"{u'type': u'Point', u'coordinates': [-122.475647461, 37.7285280627]}",TARAVAL,18027060430155,"ARREST, BOOKED",13:51,-122.47564746078615,37.72852806274646
3100 Block of ORTEGA ST,NON-CRIMINAL,2018-04-12T00:00:00.000,Thursday,LOST PROPERTY,180272462,"{u'type': u'Point', u'coordinates': [-122.497242494, 37.7513958957]}",TARAVAL,18027246271000,NONE,15:49,-122.49724249370819,37.751395895700654
100 Block of PINEHURST WY,LARCENY/THEFT,2018-04-12T00:00:00.000,Thursday,GRAND THEFT FROM LOCKED AUTO,186083841,"{u'type': u'Point', u'coordinates': [-122.464424687, 37.7289672561]}",TARAVAL,18608384106244,NONE,00:01,-122.46442468670296,37.728967256090336
2600 Block of 28TH AV,MISSING PERSON,2018-04-12T00:00:00.000,Thursday,MISSING JUVENILE,180270438,"{u'type': u'Point', u'coordinates': [-122.485100622, 37.7382838347]}",TARAVAL,18027043874010,NONE,12:37,-122.48510062151247,37.73828383469711
2600 Block of 28TH AV,RUNAWAY,2018-04-12T00:00:00.000,Thursday,RUNAWAY,180270438,"{u'type': u'Point', u'coordinates': [-122.485100622, 37.7382838347]}",TARAVAL,18027043829100,NONE,12:37,-122.48510062151247,37.73828383469711
3200 Block of 20TH AV,ROBBERY,2018-04-06T00:00:00.000,Friday,"ROBBERY, ARMED WITH A GUN",180255963,"{u'type': u'Point', u'coordinates': [-122.475647461, 37.7285280627]}",TARAVAL,18025596303071,"ARREST, BOOKED",20:55,-122.47564746078615,37.72852806274646
1800 Block of 8TH AV,OTHER OFFENSES,2018-04-12T00:00:00.000,Thursday,VIOLATION OF STAY AWAY ORDER,180270789,"{u'type': u'Point', u'coordinates': [-122.46445594, 37.7538102631]}",TARAVAL,18027078915162,"ARREST, BOOKED",14:17,-122.4644559401923,37.75381026309831
0 Block of LOBOS ST,SUSPICIOUS OCC,2018-04-12T00:00:00.000,Thursday,SUSPICIOUS ACT TOWARDS CHILD,180277456,"{u'type': u'Point', u'coordinates': [-122.454297931, 37.7148602683]}",TARAVAL,18027745664050,NONE,17:04,-122.45429793089954,37.71486026826873
0 Block of CASTENADA AV,LARCENY/THEFT,2018-04-01T00:00:00.000,Sunday,GRAND THEFT FROM UNLOCKED AUTO,186085013,"{u'type': u'Point', u'coordinates': [-122.461889163, 37.7496268026]}",TARAVAL,18608501306224,NONE,00:01,-122.46188916296774,37.749626802614486
1800 Block of 39TH AV,NON-CRIMINAL,2018-04-12T00:00:00.000,Thursday,FOUND PROPERTY,180270240,"{u'type': u'Point', u'coordinates': [-122.497766133, 37.7523461522]}",TARAVAL,18027024072000,NONE,10:00,-122.49776613278229,37.75234615215874
WESTPORTAL AV / ULLOA ST,WARRANTS,2018-01-09T00:00:00.000,Tuesday,WARRANT ARREST,180024752,"{u'type': u'Point', u'coordinates': [-122.465828622, 37.7408907892]}",TARAVAL,18002475263010,"ARREST, BOOKED",23:55,-122.46582862198866,37.74089078923037
100 Block of CAMBON DR,NON-CRIMINAL,2018-04-12T00:00:00.000,Thursday,"AIDED CASE, MENTAL DISTURBED",180272042,"{u'type': u'Point', u'coordinates': [-122.47417099, 37.7166569724]}",TARAVAL,18027204264020,NONE,22:54,-122.47417098982568,37.7166569724342
3200 Block of 20TH AV,LARCENY/THEFT,2018-04-12T00:00:00.000,Thursday,GRAND THEFT FROM LOCKED AUTO,180270632,"{u'type': u'Point', u'coordinates': [-122.475647461, 37.7285280627]}",TARAVAL,18027063206244,NONE,12:52,-122.47564746078615,37.72852806274646
ULLOA ST / 26TH AV,NON-CRIMINAL,2018-04-12T00:00:00.000,Thursday,LOST PROPERTY,186085621,"{u'type': u'Point', u'coordinates': [-122.472350392, 37.7413311951]}",TARAVAL,18608562171000,NONE,12:00,-122.47235039233533,37.74133119505591
3600 Block of LINCOLN WY,NON-CRIMINAL,2018-04-12T00:00:00.000,Thursday,"DEATH REPORT, CAUSE UNKNOWN",180269704,"{u'type': u'Point', u'coordinates': [-122.497083053, 37.7644822717]}",TARAVAL,18026970461030,NONE,08:57,-122.49708305282414,37.76448227173266
3200 Block of 20TH AV,BURGLARY,2018-04-06T00:00:00.000,Friday,"BURGLARY, UNLAWFUL ENTRY",180255963,"{u'type': u'Point', u'coordinates': [-122.475647461, 37.7285280627]}",TARAVAL,18025596305073,"ARREST, BOOKED",20:55,-122.47564746078615,37.72852806274646
200 Block of COUNTRYCLUB DR,LARCENY/THEFT,2018-04-12T00:00:00.000,Thursday,GRAND THEFT FROM LOCKED AUTO,186083904,"{u'type': u'Point', u'coordinates': [-122.49682423, 37.7322221099]}",TARAVAL,18608390406244,NONE,01:00,-122.49682422977362,37.73222210993699
100 Block of FONT BL,BURGLARY,2018-04-11T00:00:00.000,Wednesday,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",180266998,"{u'type': u'Point', u'coordinates': [-122.473644076, 37.7155536667]}",TARAVAL,18026699805043,NONE,00:01,-122.47364407553275,37.7155536666978
SLOAT BL / GREAT HY,NON-CRIMINAL,2018-02-27T00:00:00.000,Tuesday,FOUND PROPERTY,180292620,"{u'type': u'Point', u'coordinates': [-122.50671446, 37.735465763]}",TARAVAL,18029262072000,NONE,17:00,-122.50671446043356,37.73546576297298
400 Block of GELLERT DR,LARCENY/THEFT,2018-04-12T00:00:00.000,Thursday,GRAND THEFT FROM LOCKED AUTO,186083835,"{u'type': u'Point', u'coordinates': [-122.490056955, 37.7304548301]}",TARAVAL,18608383506244,NONE,00:01,-122.49005695537967,37.730454830139344
1200 Block of 14TH AV,FRAUD,2018-04-12T00:00:00.000,Thursday,"FALSE PRETENSES, PETTY THEFT",180270698,"{u'type': u'Point', u'coordinates': [-122.471663399, 37.7647297486]}",TARAVAL,18027069810120,NONE,11:03,-122.47166339877654,37.764729748626394
JUNIPERO SERRA BL / HOLLOWAY AV,VEHICLE THEFT,2018-04-12T00:00:00.000,Thursday,STOLEN AUTOMOBILE,180289401,"{u'type': u'Point', u'coordinates': [-122.472321913, 37.7216221726]}",TARAVAL,18028940107021,NONE,19:00,-122.47232191270493,37.721622172626056
1800 Block of TARAVAL ST,ASSAULT,2018-04-12T00:00:00.000,Thursday,THREATS AGAINST LIFE,180272967,"{u'type': u'Point', u'coordinates': [-122.485885789, 37.7426567789]}",TARAVAL,18027296719057,NONE,16:30,-122.48588578907508,37.742656778850765
200 Block of SADOWA ST,ASSAULT,2018-04-12T00:00:00.000,Thursday,INFLICT INJURY ON COHABITEE,180269522,"{u'type': u'Point', u'coordinates': [-122.460832958, 37.7123393549]}",TARAVAL,18026952215040,NONE,03:49,-122.4608329578558,37.71233935490779
19TH AV / NORIEGA ST,OTHER OFFENSES,2018-04-12T00:00:00.000,Thursday,TRAFFIC VIOLATION ARREST,180271709,"{u'type': u'Point', u'coordinates': [-122.476422776, 37.7542423608]}",TARAVAL,18027170965010,"ARREST, BOOKED",20:27,-122.47642277552893,37.75424236082441
