address,category,date,dayofweek,descript,incidntnum,location,pddistrict,pdid,resolution,time,x,y
500 Block of FREDERICK ST,WARRANTS,2018-03-10T00:00:00.000,Saturday,ENROUTE TO OUTSIDE JURISDICTION,180184425,"{u'type': u'Point', u'coordinates': [-122.453796675, 37.7663220142]}",PARK,18018442562050,"ARREST, BOOKED",16:10,-122.4537966745908,37.76632201417252
500 Block of CENTRAL AV,MISSING PERSON,2018-03-11T00:00:00.000,Sunday,MISSING JUVENILE,180187156,"{u'type': u'Point', u'coordinates': [-122.444432208, 37.7746354224]}",PARK,18018715674010,NONE,08:00,-122.44443220795378,37.77463542236274
600 Block of FREDERICK ST,LARCENY/THEFT,2018-03-09T00:00:00.000,Friday,PETTY THEFT OF PROPERTY,180181443,"{u'type': u'Point', u'coordinates': [-122.456202166, 37.765905865]}",PARK,18018144306373,NONE,11:30,-122.456202166027,37.765905864994004
400 Block of BAKER ST,MISSING PERSON,2018-03-09T00:00:00.000,Friday,MISSING ADULT,180182219,"{u'type': u'Point', u'coordinates': [-122.441275381, 37.7750363632]}",PARK,18018221974000,NONE,12:00,-122.44127538134268,37.77503636320733
BAKER ST / MCALLISTER ST,DRUG/NARCOTIC,2018-03-12T00:00:00.000,Monday,POSSESSION OF NARCOTICS PARAPHERNALIA,180187407,"{u'type': u'Point', u'coordinates': [-122.441679093, 37.7773722278]}",PARK,18018740716710,"ARREST, BOOKED",00:11,-122.44167909289753,37.77737222781529
2600 Block of GEARY BL,LARCENY/THEFT,2018-03-13T00:00:00.000,Tuesday,PETTY THEFT SHOPLIFTING,180191458,"{u'type': u'Point', u'coordinates': [-122.446612979, 37.7822458224]}",PARK,18019145806363,NONE,14:14,-122.44661297883863,37.782245822391744
700 Block of STANYAN ST,SUSPICIOUS OCC,2018-03-10T00:00:00.000,Saturday,INVESTIGATIVE DETENTION,180184522,"{u'type': u'Point', u'coordinates': [-122.453376251, 37.7687142722]}",PARK,18018452264085,NONE,17:16,-122.45337625078784,37.76871427224053
800 Block of 14TH ST,ASSAULT,2018-03-14T00:00:00.000,Wednesday,AGGRAVATED ASSAULT WITH BODILY FORCE,180193084,"{u'type': u'Point', u'coordinates': [-122.43284851, 37.7674402471]}",PARK,18019308404014,"ARREST, BOOKED",01:59,-122.43284851037683,37.767440247093646
1400 Block of HAIGHT ST,SUSPICIOUS OCC,2018-03-13T00:00:00.000,Tuesday,INVESTIGATIVE DETENTION,180190450,"{u'type': u'Point', u'coordinates': [-122.446143672, 37.7700527182]}",PARK,18019045064085,NONE,08:06,-122.4461436720392,37.77005271823719
1100 Block of SCOTT ST,ASSAULT,2018-03-14T00:00:00.000,Wednesday,INFLICT INJURY ON COHABITEE,180193595,"{u'type': u'Point', u'coordinates': [-122.437099428, 37.7803522157]}",PARK,18019359515040,NONE,08:00,-122.43709942832018,37.78035221568935
900 Block of HAIGHT ST,LARCENY/THEFT,2017-12-14T00:00:00.000,Thursday,PETTY THEFT FROM A BUILDING,180186396,"{u'type': u'Point', u'coordinates': [-122.437904239, 37.7712141777]}",PARK,18018639606301,NONE,12:00,-122.43790423851232,37.77121417774776
900 Block of HAIGHT ST,OTHER OFFENSES,2017-12-14T00:00:00.000,Thursday,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,180186396,"{u'type': u'Point', u'coordinates': [-122.437904239, 37.7712141777]}",PARK,18018639609029,NONE,12:00,-122.43790423851232,37.77121417774776
300 Block of TWINPEAKS BL,OTHER OFFENSES,2018-03-03T00:00:00.000,Saturday,FALSE PERSONATION,180188013,"{u'type': u'Point', u'coordinates': [-122.447527569, 37.7572574084]}",PARK,18018801309027,NONE,10:00,-122.4475275687186,37.75725740840775
500 Block of CENTRAL AV,MISSING PERSON,2018-03-10T00:00:00.000,Saturday,MISSING JUVENILE,180184964,"{u'type': u'Point', u'coordinates': [-122.444432208, 37.7746354224]}",PARK,18018496474010,NONE,08:00,-122.44443220795378,37.77463542236274
400 Block of BELVEDERE ST,MISSING PERSON,2018-03-11T00:00:00.000,Sunday,FOUND PERSON,180195604,"{u'type': u'Point', u'coordinates': [-122.448425806, 37.7646074545]}",PARK,18019560475000,NONE,11:00,-122.44842580628061,37.76460745447081
1400 Block of 7TH AV,LARCENY/THEFT,2018-03-12T00:00:00.000,Monday,GRAND THEFT FROM LOCKED AUTO,180190820,"{u'type': u'Point', u'coordinates': [-122.464044778, 37.7613161837]}",PARK,18019082006244,NONE,00:01,-122.46404477780406,37.761316183664064
800 Block of COLE ST,NON-CRIMINAL,2018-03-14T00:00:00.000,Wednesday,"CIVIL SIDEWALKS, CITATION",180193272,"{u'type': u'Point', u'coordinates': [-122.449981766, 37.7662643311]}",PARK,18019327264002,"ARREST, BOOKED",07:50,-122.44998176565203,37.76626433105387
14TH ST / DIVISADERO ST,WARRANTS,2018-03-13T00:00:00.000,Tuesday,ENROUTE TO OUTSIDE JURISDICTION,180190171,"{u'type': u'Point', u'coordinates': [-122.436480713, 37.7672748723]}",PARK,18019017162050,"ARREST, BOOKED",07:22,-122.43648071275904,37.76727487234613
1700 Block of HAIGHT ST,NON-CRIMINAL,2018-03-12T00:00:00.000,Monday,AIDED CASE,180188988,"{u'type': u'Point', u'coordinates': [-122.451314448, 37.7695046066]}",PARK,18018898851040,NONE,16:45,-122.45131444779688,37.769504606616245
1900 Block of GEARY BL,LARCENY/THEFT,2018-03-09T00:00:00.000,Friday,GRAND THEFT OF PROPERTY,180182689,"{u'type': u'Point', u'coordinates': [-122.436197342, 37.7837882906]}",PARK,18018268906374,NONE,19:00,-122.43619734246556,37.78378829055737
BAKER ST / MCALLISTER ST,OTHER OFFENSES,2018-03-12T00:00:00.000,Monday,PROBATION VIOLATION,180187407,"{u'type': u'Point', u'coordinates': [-122.441679093, 37.7773722278]}",PARK,18018740726170,"ARREST, BOOKED",00:11,-122.44167909289753,37.77737222781529
3600 Block of 16TH ST,VANDALISM,2018-03-12T00:00:00.000,Monday,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",180188568,"{u'type': u'Point', u'coordinates': [-122.434221185, 37.764223707]}",PARK,18018856828160,NONE,14:09,-122.43422118471847,37.76422370704821
HAIGHT ST / CLAYTON ST,NON-CRIMINAL,2018-03-10T00:00:00.000,Saturday,"CIVIL SIDEWALKS, WARNING",180184215,"{u'type': u'Point', u'coordinates': [-122.448578485, 37.7697977169]}",PARK,18018421564001,NONE,15:34,-122.44857848496642,37.76979771688307
1200 Block of PAGE ST,MISSING PERSON,2018-03-11T00:00:00.000,Sunday,MISSING JUVENILE,180185542,"{u'type': u'Point', u'coordinates': [-122.441393701, 37.7717273142]}",PARK,18018554274010,NONE,03:00,-122.44139370111428,37.77172731417711
2200 Block of GEARY BL,NON-CRIMINAL,2018-03-12T00:00:00.000,Monday,LOST PROPERTY,180189663,"{u'type': u'Point', u'coordinates': [-122.440341075, 37.7833242481]}",PARK,18018966371000,NONE,10:15,-122.4403410745445,37.78332424810467
HAIGHT ST / CLAYTON ST,NON-CRIMINAL,2018-03-10T00:00:00.000,Saturday,"AIDED CASE, MENTAL DISTURBED",180183518,"{u'type': u'Point', u'coordinates': [-122.448578485, 37.7697977169]}",PARK,18018351864020,NONE,10:05,-122.44857848496642,37.76979771688307
1700 Block of HAIGHT ST,DRUG/NARCOTIC,2018-03-11T00:00:00.000,Sunday,POSSESSION OF MARIJUANA,180186603,"{u'type': u'Point', u'coordinates': [-122.451288061, 37.7693967099]}",PARK,18018660316010,"ARREST, BOOKED",16:06,-122.4512880612313,37.76939670991645
BRODERICK ST / GEARY BL,LARCENY/THEFT,2018-03-09T00:00:00.000,Friday,GRAND THEFT FROM LOCKED AUTO,180182269,"{u'type': u'Point', u'coordinates': [-122.441146948, 37.7830973451]}",PARK,18018226906244,NONE,16:30,-122.44114694753357,37.783097345116396
2600 Block of GEARY BL,LARCENY/THEFT,2018-03-13T00:00:00.000,Tuesday,GRAND THEFT FROM LOCKED AUTO,180191179,"{u'type': u'Point', u'coordinates': [-122.446612979, 37.7822458224]}",PARK,18019117906244,NONE,13:00,-122.44661297883863,37.782245822391744
1000 Block of HAYES ST,OTHER OFFENSES,2018-03-14T00:00:00.000,Wednesday,INCIDENT ON SCHOOL GROUNDS,180193937,"{u'type': u'Point', u'coordinates': [-122.433661493, 37.7754652278]}",PARK,18019393719089,NONE,11:30,-122.43366149277811,37.775465227763796
1400 Block of HAIGHT ST,NON-CRIMINAL,2018-03-13T00:00:00.000,Tuesday,AIDED CASE,180190450,"{u'type': u'Point', u'coordinates': [-122.446143672, 37.7700527182]}",PARK,18019045051040,NONE,08:06,-122.4461436720392,37.77005271823719
DIVISADERO ST / GEARY BL,LARCENY/THEFT,2018-03-02T00:00:00.000,Friday,GRAND THEFT PICKPOCKET,180186578,"{u'type': u'Point', u'coordinates': [-122.439480772, 37.7833088101]}",PARK,18018657806112,NONE,09:30,-122.4394807722421,37.78330881008463
700 Block of STANYAN ST,NON-CRIMINAL,2018-03-10T00:00:00.000,Saturday,LOST PROPERTY,180185746,"{u'type': u'Point', u'coordinates': [-122.453190198, 37.7677850586]}",PARK,18018574671000,NONE,09:00,-122.4531901983405,37.76778505863337
500 Block of ASHBURY ST,BURGLARY,2018-02-10T00:00:00.000,Saturday,"BURGLARY, UNLAWFUL ENTRY",180188007,"{u'type': u'Point', u'coordinates': [-122.44695814, 37.7704710007]}",PARK,18018800705073,NONE,00:01,-122.44695813995737,37.77047100067901
1500 Block of HAIGHT ST,LARCENY/THEFT,2018-03-11T00:00:00.000,Sunday,PETTY THEFT FROM A BUILDING,180188477,"{u'type': u'Point', u'coordinates': [-122.447761122, 37.7698464875]}",PARK,18018847706303,NONE,19:30,-122.44776112231955,37.76984648754153
1700 Block of EDDY ST,ASSAULT,2018-03-09T00:00:00.000,Friday,BATTERY,180181885,"{u'type': u'Point', u'coordinates': [-122.436443054, 37.7808493248]}",PARK,18018188504134,NONE,14:58,-122.43644305449035,37.78084932476237
BAKER ST / MCALLISTER ST,OTHER OFFENSES,2018-03-12T00:00:00.000,Monday,POSSESSION OF BURGLARY TOOLS,180187407,"{u'type': u'Point', u'coordinates': [-122.441679093, 37.7773722278]}",PARK,18018740727130,"ARREST, BOOKED",00:11,-122.44167909289753,37.77737222781529
400 Block of BELVEDERE ST,MISSING PERSON,2018-03-11T00:00:00.000,Sunday,MISSING ADULT,180195604,"{u'type': u'Point', u'coordinates': [-122.448425806, 37.7646074545]}",PARK,18019560474000,NONE,11:00,-122.44842580628061,37.76460745447081
HAIGHT ST / CLAYTON ST,ASSAULT,2018-03-10T00:00:00.000,Saturday,BATTERY,180183518,"{u'type': u'Point', u'coordinates': [-122.448578485, 37.7697977169]}",PARK,18018351804134,NONE,10:05,-122.44857848496642,37.76979771688307
300 Block of SCOTT ST,BURGLARY,2018-03-14T00:00:00.000,Wednesday,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",180193147,"{u'type': u'Point', u'coordinates': [-122.43572753, 37.7728819893]}",PARK,18019314705083,NONE,01:07,-122.43572753046753,37.772881989346615
FELL ST / MASONIC AV,VEHICLE THEFT,2018-03-14T00:00:00.000,Wednesday,STOLEN AND RECOVERED VEHICLE,180194991,"{u'type': u'Point', u'coordinates': [-122.445904271, 37.7729953727]}",PARK,18019499107020,NONE,10:30,-122.44590427116928,37.772995372717354
600 Block of CENTRAL AV,ASSAULT,2018-03-09T00:00:00.000,Friday,BATTERY,180182601,"{u'type': u'Point', u'coordinates': [-122.444619833, 37.7755689173]}",PARK,18018260104134,NONE,19:45,-122.44461983300258,37.77556891732558
HAIGHT ST / CLAYTON ST,OTHER OFFENSES,2018-03-10T00:00:00.000,Saturday,VIOLATION OF MUNICIPAL POLICE CODE,180184215,"{u'type': u'Point', u'coordinates': [-122.448578485, 37.7697977169]}",PARK,18018421530190,NONE,15:34,-122.44857848496642,37.76979771688307
300 Block of WOODSIDE AV,ASSAULT,2018-03-10T00:00:00.000,Saturday,BATTERY,180185138,"{u'type': u'Point', u'coordinates': [-122.452716701, 37.7457451434]}",PARK,18018513804134,NONE,21:09,-122.45271670098712,37.745745143413465
1700 Block of HAIGHT ST,DRUG/NARCOTIC,2018-03-11T00:00:00.000,Sunday,POSSESSION OF MARIJUANA FOR SALES,180186603,"{u'type': u'Point', u'coordinates': [-122.451288061, 37.7693967099]}",PARK,18018660316030,"ARREST, BOOKED",16:06,-122.4512880612313,37.76939670991645
HAIGHT ST / MASONIC AV,NON-CRIMINAL,2017-03-14T00:00:00.000,Tuesday,"CIVIL SIDEWALKS, CITATION",180194117,"{u'type': u'Point', u'coordinates': [-122.445346787, 37.7702081959]}",PARK,18019411764002,"ARREST, BOOKED",13:04,-122.44534678659976,37.770208195917206
900 Block of CORBETT AV,WARRANTS,2018-03-12T00:00:00.000,Monday,WARRANT ARREST,180190751,"{u'type': u'Point', u'coordinates': [-122.443979044, 37.7511291322]}",PARK,18019075163010,"ARREST, BOOKED",22:00,-122.44397904407855,37.75112913219789
900 Block of COLE ST,NON-CRIMINAL,2018-03-10T00:00:00.000,Saturday,"AIDED CASE, MENTAL DISTURBED",180184500,"{u'type': u'Point', u'coordinates': [-122.449793795, 37.7653329768]}",PARK,18018450064020,NONE,16:35,-122.4497937951308,37.76533297677861
CASTRO ST / DIVISADERO ST,LARCENY/THEFT,2018-03-11T00:00:00.000,Sunday,ATTEMPTED THEFT FROM LOCKED VEHICLE,180185451,"{u'type': u'Point', u'coordinates': [-122.436851371, 37.7703425965]}",PARK,18018545106240,NONE,01:50,-122.43685137091833,37.77034259647724
400 Block of STANYAN ST,NON-CRIMINAL,2018-03-14T00:00:00.000,Wednesday,FOUND PROPERTY,180195999,"{u'type': u'Point', u'coordinates': [-122.454403067, 37.7738178295]}",PARK,18019599972000,NONE,22:00,-122.45440306688853,37.77381782947806
DIVISADERO ST / GEARY BL,FRAUD,2018-03-02T00:00:00.000,Friday,"CREDIT CARD, THEFT BY USE OF",180186578,"{u'type': u'Point', u'coordinates': [-122.439480772, 37.7833088101]}",PARK,18018657809320,NONE,09:30,-122.4394807722421,37.78330881008463
900 Block of CORBETT AV,BURGLARY,2018-03-12T00:00:00.000,Monday,"BURGLARY, VEHICLE (ARREST MADE)",180190751,"{u'type': u'Point', u'coordinates': [-122.443979044, 37.7511291322]}",PARK,18019075105014,"ARREST, BOOKED",22:00,-122.44397904407855,37.75112913219789
1000 Block of HAYES ST,ASSAULT,2018-03-14T00:00:00.000,Wednesday,BATTERY,180193937,"{u'type': u'Point', u'coordinates': [-122.433661493, 37.7754652278]}",PARK,18019393704134,NONE,11:30,-122.43366149277811,37.775465227763796
300 Block of CARL ST,OTHER OFFENSES,2018-01-29T00:00:00.000,Monday,FALSE PERSONATION,180191561,"{u'type': u'Point', u'coordinates': [-122.455570537, 37.7650284698]}",PARK,18019156109027,NONE,22:11,-122.4555705366279,37.76502846978045
1900 Block of FULTON ST,VANDALISM,2018-03-11T00:00:00.000,Sunday,"MALICIOUS MISCHIEF, VANDALISM",180185893,"{u'type': u'Point', u'coordinates': [-122.448447881, 37.775494949]}",PARK,18018589328150,NONE,04:00,-122.44844788126291,37.77549494900983
1200 Block of MASONIC AV,NON-CRIMINAL,2018-03-13T00:00:00.000,Tuesday,"AIDED CASE, DOG BITE",180191094,"{u'type': u'Point', u'coordinates': [-122.445181953, 37.7697359624]}",PARK,18019109464010,NONE,13:10,-122.44518195265096,37.76973596241512
2600 Block of GEARY BL,LARCENY/THEFT,2018-02-14T00:00:00.000,Wednesday,GRAND THEFT FROM LOCKED AUTO,186038705,"{u'type': u'Point', u'coordinates': [-122.446612979, 37.7822458224]}",PARK,18603870506244,NONE,15:00,-122.44661297883863,37.782245822391744
1100 Block of OAK ST,LARCENY/THEFT,2018-02-22T00:00:00.000,Thursday,PETTY THEFT OF PROPERTY,186044730,"{u'type': u'Point', u'coordinates': [-122.438260816, 37.7729714739]}",PARK,18604473006372,NONE,18:00,-122.43826081599818,37.77297147394116
800 Block of ASHBURY ST,BURGLARY,2018-04-17T00:00:00.000,Tuesday,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",180283867,"{u'type': u'Point', u'coordinates': [-122.446234261, 37.7662094879]}",PARK,18028386705083,NONE,10:34,-122.44623426140853,37.76620948788192
500 Block of PARNASSUS AV,LARCENY/THEFT,2018-02-13T00:00:00.000,Tuesday,PETTY THEFT OF PROPERTY,186039468,"{u'type': u'Point', u'coordinates': [-122.458220812, 37.7633123961]}",PARK,18603946806372,NONE,00:01,-122.4582208116973,37.76331239613537
TURK ST / BAKER ST,LARCENY/THEFT,2018-02-19T00:00:00.000,Monday,GRAND THEFT FROM LOCKED AUTO,186043180,"{u'type': u'Point', u'coordinates': [-122.442053306, 37.7792422156]}",PARK,18604318006244,NONE,21:15,-122.44205330612257,37.7792422155631
FELL ST / MASONIC AV,OTHER OFFENSES,2018-04-17T00:00:00.000,Tuesday,VIOLATION OF MUNICIPAL CODE,180283453,"{u'type': u'Point', u'coordinates': [-122.445904271, 37.7729953727]}",PARK,18028345330200,NONE,08:16,-122.44590427116928,37.772995372717354
0 Block of STATES ST,LARCENY/THEFT,2018-02-23T00:00:00.000,Friday,GRAND THEFT FROM LOCKED AUTO,186047502,"{u'type': u'Point', u'coordinates': [-122.43908867, 37.7634139963]}",PARK,18604750206244,NONE,17:00,-122.43908866950943,37.76341399625411
800 Block of 14TH ST,LARCENY/THEFT,2018-02-17T00:00:00.000,Saturday,GRAND THEFT FROM LOCKED AUTO,186047900,"{u'type': u'Point', u'coordinates': [-122.43285899, 37.7675497854]}",PARK,18604790006244,NONE,21:00,-122.43285898976464,37.76754978541338
BAKER ST / TURK ST,LARCENY/THEFT,2018-02-15T00:00:00.000,Thursday,GRAND THEFT FROM UNLOCKED AUTO,186043221,"{u'type': u'Point', u'coordinates': [-122.442053306, 37.7792422156]}",PARK,18604322106224,NONE,19:15,-122.44205330612257,37.7792422155631
OAKPARK DR / CLARENDON AV,LARCENY/THEFT,2018-02-16T00:00:00.000,Friday,GRAND THEFT FROM LOCKED AUTO,186042916,"{u'type': u'Point', u'coordinates': [-122.455054124, 37.7551152102]}",PARK,18604291606244,NONE,22:00,-122.4550541239841,37.75511521022674
OFARRELL ST / ANZAVISTA AV,LARCENY/THEFT,2018-04-17T00:00:00.000,Tuesday,PETTY THEFT FROM LOCKED AUTO,180283710,"{u'type': u'Point', u'coordinates': [-122.445585965, 37.7813210795]}",PARK,18028371006242,NONE,09:30,-122.44558596537706,37.781321079537086
5TH AV / KIRKHAM ST,LARCENY/THEFT,2018-02-06T00:00:00.000,Tuesday,PETTY THEFT OF PROPERTY,186038294,"{u'type': u'Point', u'coordinates': [-122.461769837, 37.7604975123]}",PARK,18603829406372,NONE,12:00,-122.46176983668566,37.760497512258624
TURK ST / CENTRAL AV,LARCENY/THEFT,2018-02-19T00:00:00.000,Monday,GRAND THEFT FROM LOCKED AUTO,186043588,"{u'type': u'Point', u'coordinates': [-122.445347828, 37.7788362915]}",PARK,18604358806244,NONE,00:01,-122.44534782845469,37.77883629145442
BRODERICK ST / FELL ST,LARCENY/THEFT,2018-02-18T00:00:00.000,Sunday,GRAND THEFT FROM LOCKED AUTO,186042988,"{u'type': u'Point', u'coordinates': [-122.439278668, 37.7738462273]}",PARK,18604298806244,NONE,12:00,-122.43927866767014,37.77384622728847
100 Block of BEULAH ST,LARCENY/THEFT,2018-04-17T00:00:00.000,Tuesday,GRAND THEFT FROM LOCKED AUTO,180288293,"{u'type': u'Point', u'coordinates': [-122.452331291, 37.7673561059]}",PARK,18028829306244,NONE,19:00,-122.45233129092304,37.76735610585239
1600 Block of TURK ST,MISSING PERSON,2018-04-17T00:00:00.000,Tuesday,MISSING JUVENILE,018029933,"{u'type': u'Point', u'coordinates': [-122.436274979, 37.7800247331]}",PARK,1802993374010,NONE,10:30,-122.43627497948137,37.780024733106465
0 Block of SHRADER ST,MISSING PERSON,2018-04-17T00:00:00.000,Tuesday,MISSING ADULT,180286394,"{u'type': u'Point', u'coordinates': [-122.452839772, 37.7745145381]}",PARK,18028639474000,NONE,16:00,-122.45283977238887,37.77451453808543
DUBOCE AV / NOE ST,LARCENY/THEFT,2018-02-16T00:00:00.000,Friday,GRAND THEFT FROM UNLOCKED AUTO,186044746,"{u'type': u'Point', u'coordinates': [-122.433575097, 37.7691767476]}",PARK,18604474606224,NONE,15:30,-122.43357509728241,37.769176747627725
0 Block of ASHBURY TR,LARCENY/THEFT,2018-02-09T00:00:00.000,Friday,GRAND THEFT FROM UNLOCKED AUTO,186038755,"{u'type': u'Point', u'coordinates': [-122.447904554, 37.7751421104]}",PARK,18603875506224,NONE,22:00,-122.44790455413506,37.77514211041706
OAK ST / LYON ST,LARCENY/THEFT,2018-02-18T00:00:00.000,Sunday,GRAND THEFT FROM LOCKED AUTO,186043005,"{u'type': u'Point', u'coordinates': [-122.442378911, 37.7725041276]}",PARK,18604300506244,NONE,22:30,-122.44237891087526,37.77250412762643
1700 Block of MCALLISTER ST,LARCENY/THEFT,2018-02-16T00:00:00.000,Friday,GRAND THEFT OF PROPERTY,186039474,"{u'type': u'Point', u'coordinates': [-122.440879522, 37.7775321935]}",PARK,18603947406374,NONE,00:01,-122.44087952185315,37.77753219352177
0 Block of PARKHILL AV,LARCENY/THEFT,2018-02-17T00:00:00.000,Saturday,PETTY THEFT OF PROPERTY,186042950,"{u'type': u'Point', u'coordinates': [-122.439154076, 37.7673374614]}",PARK,18604295006372,NONE,15:50,-122.4391540757941,37.76733746137428
2600 Block of GEARY BL,LARCENY/THEFT,2018-02-20T00:00:00.000,Tuesday,GRAND THEFT FROM LOCKED AUTO,186044025,"{u'type': u'Point', u'coordinates': [-122.446612979, 37.7822458224]}",PARK,18604402506244,NONE,13:00,-122.44661297883863,37.782245822391744
1400 Block of 5TH AV,LARCENY/THEFT,2018-02-16T00:00:00.000,Friday,GRAND THEFT OF PROPERTY,186044718,"{u'type': u'Point', u'coordinates': [-122.461903215, 37.7614100674]}",PARK,18604471806374,NONE,11:30,-122.46190321493731,37.761410067356834
PAGE ST / SCOTT ST,LARCENY/THEFT,2018-02-22T00:00:00.000,Thursday,GRAND THEFT FROM LOCKED AUTO,186043920,"{u'type': u'Point', u'coordinates': [-122.435566189, 37.7724156609]}",PARK,18604392006244,NONE,14:45,-122.4355661886522,37.77241566088058
ASHBURY ST / GROVE ST,VANDALISM,2018-02-21T00:00:00.000,Wednesday,"MALICIOUS MISCHIEF, VANDALISM",186044069,"{u'type': u'Point', u'coordinates': [-122.447879099, 37.7746658562]}",PARK,18604406928150,NONE,18:00,-122.44787909876996,37.77466585619217
1800 Block of HAIGHT ST,NON-CRIMINAL,2018-04-17T00:00:00.000,Tuesday,"CIVIL SIDEWALKS, CITATION",180283572,"{u'type': u'Point', u'coordinates': [-122.452728323, 37.7693241293]}",PARK,18028357264002,"ARREST, BOOKED",10:00,-122.45272832275934,37.769324129331906
HAIGHT ST / STANYAN ST,VANDALISM,2018-02-13T00:00:00.000,Tuesday,"MALICIOUS MISCHIEF, VANDALISM",186038307,"{u'type': u'Point', u'coordinates': [-122.453534561, 37.7691662978]}",PARK,18603830728150,NONE,15:30,-122.45353456066029,37.76916629780518
KEZAR DR / JOHNFKENNEDY DR,LARCENY/THEFT,2018-04-17T00:00:00.000,Tuesday,PETTY THEFT FROM UNLOCKED AUTO,180284859,"{u'type': u'Point', u'coordinates': [-122.455290395, 37.7709281906]}",PARK,18028485906223,NONE,15:00,-122.45529039466253,37.77092819062687
600 Block of LAGUNAHONDA BL,LARCENY/THEFT,2018-02-13T00:00:00.000,Tuesday,GRAND THEFT FROM LOCKED AUTO,186038313,"{u'type': u'Point', u'coordinates': [-122.457617343, 37.7456957239]}",PARK,18603831306244,NONE,05:00,-122.45761734315448,37.74569572391469
1000 Block of FULTON ST,LARCENY/THEFT,2018-02-21T00:00:00.000,Wednesday,PETTY THEFT OF PROPERTY,186044893,"{u'type': u'Point', u'coordinates': [-122.434068009, 37.7774377382]}",PARK,18604489306372,NONE,20:00,-122.43406800893794,37.77743773817311
600 Block of WALLER ST,LARCENY/THEFT,2018-01-18T00:00:00.000,Thursday,PETTY THEFT OF PROPERTY,186047922,"{u'type': u'Point', u'coordinates': [-122.433964877, 37.7706464061]}",PARK,18604792206372,NONE,00:01,-122.43396487661047,37.770646406095935
MCALLISTER ST / BRODERICK ST,LARCENY/THEFT,2018-02-12T00:00:00.000,Monday,GRAND THEFT FROM LOCKED AUTO,186043209,"{u'type': u'Point', u'coordinates': [-122.440030416, 37.7775861616]}",PARK,18604320906244,NONE,01:00,-122.44003041590315,37.77758616162941
HAIGHT ST / ASHBURY ST,LARCENY/THEFT,2018-02-10T00:00:00.000,Saturday,GRAND THEFT OF PROPERTY,186044752,"{u'type': u'Point', u'coordinates': [-122.446933311, 37.7700061988]}",PARK,18604475206374,NONE,09:00,-122.44693331097456,37.770006198835794
DIVISADERO ST / FULTON ST,LARCENY/THEFT,2018-02-22T00:00:00.000,Thursday,GRAND THEFT FROM UNLOCKED AUTO,186043867,"{u'type': u'Point', u'coordinates': [-122.438180582, 37.77685569]}",PARK,18604386706224,NONE,10:10,-122.43818058232117,37.77685569004466
FULTON ST / MASONIC AV,LARCENY/THEFT,2018-02-21T00:00:00.000,Wednesday,GRAND THEFT FROM LOCKED AUTO,186044053,"{u'type': u'Point', u'coordinates': [-122.446472679, 37.7758015944]}",PARK,18604405306244,NONE,17:30,-122.44647267900521,37.77580159439119
1300 Block of GROVE ST,LARCENY/THEFT,2018-02-20T00:00:00.000,Tuesday,GRAND THEFT FROM LOCKED AUTO,186043049,"{u'type': u'Point', u'coordinates': [-122.438828222, 37.7757632334]}",PARK,18604304906244,NONE,19:20,-122.43882822160607,37.775763233387636
DIVISADERO ST / FULTON ST,LARCENY/THEFT,2018-02-20T00:00:00.000,Tuesday,GRAND THEFT FROM LOCKED AUTO,186043908,"{u'type': u'Point', u'coordinates': [-122.438180582, 37.77685569]}",PARK,18604390806244,NONE,18:45,-122.43818058232117,37.77685569004466
1800 Block of PAGE ST,LARCENY/THEFT,2017-11-02T00:00:00.000,Thursday,PETTY THEFT OF PROPERTY,186042938,"{u'type': u'Point', u'coordinates': [-122.451236373, 37.770359802]}",PARK,18604293806372,NONE,16:00,-122.45123637314191,37.77035980198167
2100 Block of 15TH ST,LARCENY/THEFT,2018-02-23T00:00:00.000,Friday,GRAND THEFT FROM LOCKED AUTO,186047530,"{u'type': u'Point', u'coordinates': [-122.43214135, 37.7658742171]}",PARK,18604753006244,NONE,02:00,-122.43214134989891,37.7658742170814
SCOTT ST / OFARRELL ST,LARCENY/THEFT,2018-02-22T00:00:00.000,Thursday,GRAND THEFT FROM LOCKED AUTO,186044326,"{u'type': u'Point', u'coordinates': [-122.43763641, 37.7826606461]}",PARK,18604432606244,NONE,20:00,-122.43763641027293,37.78266064613805
0 Block of VEGA ST,LARCENY/THEFT,2018-02-13T00:00:00.000,Tuesday,GRAND THEFT OF PROPERTY,186038329,"{u'type': u'Point', u'coordinates': [-122.445893581, 37.7801242878]}",PARK,18603832906374,NONE,13:30,-122.44589358121208,37.78012428780563
GROVE ST / COLE ST,LARCENY/THEFT,2018-02-17T00:00:00.000,Saturday,GRAND THEFT FROM LOCKED AUTO,186042972,"{u'type': u'Point', u'coordinates': [-122.45116272, 37.7742489578]}",PARK,18604297206244,NONE,18:00,-122.451162720276,37.774248957774475
200 Block of HENRY ST,VANDALISM,2018-02-08T00:00:00.000,Thursday,"MALICIOUS MISCHIEF, VANDALISM",186043237,"{u'type': u'Point', u'coordinates': [-122.436442633, 37.7664251363]}",PARK,18604323728150,NONE,00:01,-122.43644263349029,37.76642513625978
